"Zone ID","hhd"
"E02006458",9075
"E02006459",10645
"E02006460",9321
"E02006461",6659
"E02006462",8288
"E02006463",10611
"E02006464",6810
"E02006465",6161
"E02006466",11263
"E02006467",7252
"E02006468",10869
"E02006469",8747
"E02006470",11632
"E02006471",6963
"E02006472",9682
"E02006473",10216
"E02006474",6260
"E02006475",9583
"E02006476",9551
"E02006477",8669
"E02006478",8404
"E02006479",9078
"E02006480",7491
"E02006481",7301
"E02006482",7217
"E02006483",7821
"E02006484",7577
"E02006485",6585
"E02006486",7063
"E02006487",6875
"E02006488",6073
"E02006489",8058
"E02006490",7715
"E02006493",10693
"E02006494",7178
"E02006495",7732
"E02006496",7101
"E02006497",8056
"E02006498",13860
"E02006499",6436
"E02006500",5387
"E02006501",10184
"E02006502",10824
"E02006503",10065
"E02006504",5819
"E02006505",6944
"E02006506",5956
"E02006507",10935
"E02006508",11126
"E02006509",5827
"E02006510",6746
"E02006511",10529
"E02006512",12166
"E02006513",8307
"E02006514",8734
"E02006515",11093
"E02006516",9510
"E02006517",9785
"E02006518",10112
"E02006519",7948
"E02006520",8374
"E02006521",7246
"E02006522",5802
"E02006523",10297
"E02006524",5477
"E02006525",12843
"E02006526",8591
"E02006527",9127
"E02006528",11139
"E02006529",12529
"E02006530",13118
"E02006531",10223
"E02006532",11643
"E02006533",10217
"E02006534",9056
"E02006535",7305
"E02006536",7194
"E02006537",10414
"E02006538",9225
"E02006539",7243
"E02006540",5711
"E02006541",7704
"E02006542",5624
"E02006543",5573
"E02006544",11310
"E02006545",12140
"E02006546",10885
"E02006547",6433
"E02006548",9693
"E02006549",6164
"E02006550",9489
"E02006551",7787
"E02006552",7118
"E02006553",9639
"E02006554",6584
"E02006555",7568
"E02006556",10514
"E02006557",7623
"E02006558",9781
"E02006559",8087
"E02006560",9423
"E02006561",6454
"E02006562",6160
"E02006563",5685
"E02006564",7957
"E02006565",7798
"E02006566",8132
"E02006567",7652
"E02006568",11766
"E02006569",8494
"E02006570",8370
"E02006571",8290
"E02006572",11144
"E02006573",11498
"E02006574",10754
"E02006575",8834
"E02006576",10703
"E02006577",8995
"E02006578",12508
"E02006579",8344
"E02006580",8310
"E02006581",10242
"E02006582",7841
"E02006583",9435
"E02006584",7838
"E02006585",8314
"E02006586",8031
"E02006587",8533
"E02006588",10263
"E02006589",11264
"E02006590",8667
"E02006591",8204
"E02006592",6335
"E02006593",11054
"E02006594",10941
"E02006595",8110
"E02006596",9363
"E02006597",12368
"E02006598",5351
"E02006599",6890
"E02006600",9774
"E02006601",8751
"E02006602",8529
"E02006603",8394
"E02006604",13165
"E02006605",6302
"E02006606",8236
"E02006607",7859
"E02006608",6310
"E02006609",6580
"E02006610",7665
"E02006611",11386
"E02006612",11590
"E02006613",7751
"E02006614",12851
"E02006615",7007
"E02006616",9812
"E02006617",9081
"E02006618",6296
"E02006619",8722
"E02006620",10005
"E02006621",7563
"E02006622",7832
"E02006623",8055
"E02006624",7307
"E02006625",8050
"E02006626",10187
"E02006627",9586
"E02006628",8892
"E02006629",7627
"E02006630",8219
"E02006631",9858
"E02006632",8128
"E02006633",8355
"E02006634",8498
"E02006635",7872
"E02006636",7043
"E02006637",10982
"E02006638",6356
"E02006639",7929
"E02006640",7308
"E02006641",7877
"E02006642",5585
"E02006644",6809
"E02006645",7808
"E02006646",8111
"E02006647",6076
"E02006648",6234
"E02006649",7591
"E02006650",11904
"E02006651",7109
"E02006652",9615
"E02006653",9837
"E02006654",9440
"E02006655",8003
"E02006656",6704
"E02006657",10751
"E02006658",7920
"E02006659",8206
"E02006660",13267
"E02006661",8621
"E02006662",7302
"E02006663",12818
"E02006664",6387
"E02006665",6679
"E02006666",6809
"E02006667",7623
"E02006668",5830
"E02006669",10384
"E02006670",6789
"E02006671",5886
"E02006672",9268
"E02006673",4960
"E02006674",5864
"E02006675",8038
"E02006676",6065
"E02006677",7866
"E02006678",7810
"E02006679",12266
"E02006680",7474
"E02006681",5904
"E02006682",10309
"E02006683",7981
"E02006684",6795
"E02006685",10064
"E02006686",5344
"E02006687",8118
"E02006688",5525
"E02006689",7005
"E02006690",6985
"E02006692",5348
"E02006693",6467
"E02006694",5895
"E02006695",6307
"E02006696",7249
"E02006697",7258
"E02006698",6382
"E02006699",5911
"E02006700",6151
"E02006701",7298
"E02006702",5914
"E02006703",7897
"E02006704",6796
"E02006705",7310
"E02006706",6460
"E02006707",6819
"E02006708",8024
"E02006709",7737
"E02006710",8378
"E02006711",8362
"E02006712",7555
"E02006713",6176
"E02006714",5741
"E02006715",8657
"E02006716",6422
"E02006717",6842
"E02006718",5709
"E02006719",6761
"E02006720",7072
"E02006721",6639
"E02006722",5425
"E02006723",9232
"E02006724",7001
"E02006725",5517
"E02006726",6340
"E02006727",5940
"E02006728",7647
"E02006729",7636
"E02006730",6783
"E02006731",5568
"E02006732",6962
"E02006733",6020
"E02006734",8133
"E02006735",5530
"E02006736",6498
"E02006737",8292
"E02006738",9215
"E02006739",4916
"E02006740",7085
"E02006741",6174
"E02006742",8954
"E02006743",6924
"E02006744",7254
"E02006745",8610
"E02006746",8827
"E02006747",5648
"E02006748",8725
"E02006749",5406
"E02006750",5375
"E02006751",5772
"E02006752",8297
"E02006753",7340
"E02006754",5785
"E02006755",5835
"E02006756",6640
"E02006757",7053
"E02006758",5960
"E02006759",8355
"E02006760",8888
"E02006761",6274
"E02006762",7094
"E02006763",8411
"E02006764",5715
"E02006765",6276
"E02006766",7813
"E02006767",9304
"E02006768",6951
"E02006769",6981
"E02006770",8333
"E02006771",6715
"E02006772",6576
"E02006773",8108
"E02006774",7563
"E02006775",6078
"E02006776",6351
"E02006777",7125
"E02006778",7078
"E02006779",7570
"E02006780",5876
"E02006781",2028
"E02006782",8082
"E02006783",7765
"E02006784",7967
"E02006785",6624
"E02006786",7541
"E02006787",7895
"E02006788",7611
"E02006789",6769
"E02006790",7681
"E02006791",7564
"E02006792",8953
"E02006793",9570
"E02006794",8213
"E02006795",8266
"E02006796",9425
"E02006798",8754
"E02006799",11980
"E02006800",14588
"E02006801",7429
"E02006802",8412
"E02006803",9271
"E02006804",8183
"E02006805",9055
"E02006806",8413
"E02006807",8190
"E02006808",6732
"E02006809",10029
"E02006810",10667
"E02006811",11347
"E02006812",7597
"E02006813",8188
"E02006814",8034
"E02006815",11623
"E02006816",8820
"E02006817",8504
"E02006818",8384
"E02006819",8745
"E02006820",10799
"E02006821",6626
"E02006822",9165
"E02006823",8792
"E02006824",9482
"E02006825",6200
"E02006826",9666
"E02006827",7988
"E02006828",7067
"E02006829",7222
"E02006830",6656
"E02006831",6183
"E02006832",6069
"E02006833",12345
"E02006834",7592
"E02006835",6036
"E02006836",8531
"E02006837",11668
"E02006838",6876
"E02006839",8187
"E02006840",11215
"E02006841",6715
"E02006842",5040
"E02006843",6662
"E02006844",5885
"E02006845",9488
"E02006846",9709
"E02006847",9841
"E02006848",8568
"E02006849",10275
"E02006850",6194
"E02006851",6520
"E02006852",11210
"E02006853",11014
"E02006854",7065
"E02006855",6259
"E02006856",10702
"E02006857",8964
"E02006858",6832
"E02006859",7691
"E02006861",11596
"E02006862",6641
"E02006863",11976
"E02006864",8770
"E02006865",8213
"E02006866",8619
"E02006867",8114
"E02006868",11233
"E02006869",11032
"E02006871",12136
"E02006872",12855
"E02006873",9886
"E02006874",10233
"E02006875",5591
"E02006876",7310
"E02006877",10786
"E02006878",12879
"E02006879",6421
"E02006880",6295
"E02006881",10574
"E02006882",14302
"E02006883",5581
"E02006884",12234
"E02006885",7015
"E02006886",13568
"E02006887",8634
"E02006888",7269
"E02006889",8226
"E02006890",9162
"E02006891",8035
"E02006892",6074
"E02006893",10824
"E02006894",14152
"E02006895",8391
"E02006896",5605
"E02006897",7710
"E02006898",7902
"E02006899",6128
"E02006900",15639
"E02006902",7472
"E02006903",10935
"E02006904",7729
"E02006905",7902
"E02006906",12158
"E02006907",6920
"E02006908",5505
"E02006909",12615
"E02006910",10539
"E02006912",8230
"E02006913",7755
"E02006914",3902
"E02006915",8701
"E02006916",6976
"E02006917",6184
"E02006918",8398
"E02006919",10389
"E02006920",8039
"E02006921",7926
"E02006922",13874
"E02006924",13461
"E02006925",14401
"E02006926",7993
"E02006927",12282
"E02006928",11132
"E02006930",9834
"E02006931",9301
"E02006932",5809
"E02006933",6821
"E02006934",5366
"E02006935",7385
"E02006936",7754
"E02006937",9304
"E02006938",5811
"E02006939",6925
"E02006940",7430
"E02006941",5187
"E02006942",6744
"E02006943",7545
"E02006944",8075
"E02006945",8529
"E02006946",5157
"E02006947",9723
"E02006948",6251
"E02006949",6684
"E02006950",7361
"E02006951",6658
"E02006952",5416
"E02006953",8559
"E02006954",10067
"E02006955",6410
"E02006956",7890
"E02006957",8221
"E02006958",7938
"E02006959",7901
"E02006960",7481
"E02006961",6487
"E02006962",5123
"E02006963",6004
"E02006964",6783
"E02006965",8340
"E02006966",6023
"E02006967",7765
"E02006968",8292
"E02006969",6253
"E02006970",7318
"E02006971",8295
"E02006972",5398
"E02006973",8492
"E02006974",10964
"E02006975",5446
"E02006976",5311
"E02006978",6501
"E02006979",6356
"E02006980",7507
"E02006981",7918
"E02006982",12125
"E02006983",7026
"E02006984",5591
"E02006985",9263
"E02006986",6356
"E02006987",7264
"E02006988",6983
"E02006989",5290
"E02006990",6541
"E02006991",6317
"E02006992",8202
"E02006993",8210
"E02006994",7639
"E02006995",8182
"E02006996",7703
"E02006997",6887
"E02006998",7062
"E02006999",11244
"E02007000",7599
"E02007001",8438
"E02007002",11507
"E02007003",10631
"E02007004",6672
"E02007005",8414
"E02007006",5550
"E02007007",6685
"E02007008",5495
"E02007009",8969
"E02007010",8529
"E02007011",7564
"E02007012",8272
"E02007013",10111
"E02007014",6958
"E02007015",9588
"E02007016",8702
"E02007017",8738
"E02007018",7222
"E02007019",7078
"E02007020",9805
"E02007021",7411
"E02007022",11634
"E02007023",7772
"E02007024",6830
"E02007025",8142
"E02007026",7775
"E02007027",10807
"E02007028",6110
"E02007029",10936
"E02007030",6779
"E02007031",8592
"E02007032",6730
"E02007033",6029
"E02007034",8197
"E02007035",7815
"E02007038",13628
"E02007039",8300
"E02007040",7557
"E02007041",10012
"E02007042",6985
"E02007043",6230
"E02007044",7710
"E02007045",6651
"E02007046",6940
"E02007047",8844
"E02007048",7176
"E02007049",7975
"E02007050",8352
"E02007051",8457
"E02007052",6380
"E02007053",4684
"E02007054",8745
"E02007055",7524
"E02007056",8621
"E02007057",7456
"E02007058",11427
"E02007059",10490
"E02007060",6010
"E02007061",8236
"E02007062",7562
"E02007063",9135
"E02007064",7891
"E02007065",7845
"E02007066",6654
"E02007067",6770
"E02007068",6982
"E02007069",8009
"E02007070",6390
"E02007071",10404
"E02007072",7556
"E02007073",7695
"E02007074",6659
"E02007075",5297
"E02007076",7611
"E02007077",7432
"E02007078",5053
"E02007079",8274
"E02007080",8545
"E02007081",10063
"E02007082",11897
"E02007083",7711
"E02007084",9881
"E02007085",11571
"E02007086",11128
"E02007087",4907
"E02007088",7628
"E02007089",7319
"E02007090",6138
"E02007091",6435
"E02007092",5301
"E02007093",8067
"E02007094",6833
"E02007095",9863
"E02007096",5891
"E02007097",6443
"E02007098",6400
"E02007099",5751
"E02007100",3578
"E02007101",9454
"E02007102",5638
"E02007103",6251
"E02007104",5347
"E02007105",12349
"E02007106",14499
"E02007107",8630
"E02007108",5864
"E02007109",7598
"E02007110",6990
"E02007111",5604
"E02007112",5893
"E02007113",7461
"E02007114",7565
"E02007115",9217
"E02007116",7821
