"Zone ID","verygood","good","fair","bad","verybad"
"E02004162",3366,2259,844,222,70
"E02004163",3977,2803,1046,322,84
"E02004164",3297,2322,817,236,70
"E02004165",4098,3165,1185,298,66
"E02004166",3412,2213,823,243,71
"E02004167",3014,2507,989,355,91
"E02004168",2633,2237,978,294,95
"E02004169",3700,2639,901,246,65
"E02004170",4003,3135,1186,286,96
"E02004171",4379,2798,976,260,88
"E02004172",3071,2271,854,208,62
"E02004173",3630,2517,954,247,66
"E02004174",3677,2900,1095,286,80
"E02004175",2163,1695,777,293,75
"E02004176",2429,1908,806,213,65
"E02004177",2623,1969,863,291,67
"E02004178",2853,1611,541,136,43
"E02004179",4559,2772,1131,280,85
"E02004180",3272,2130,752,205,57
"E02004181",2678,1866,806,255,69
"E02004182",2632,2207,939,365,102
"E02004183",2501,1991,894,297,95
"E02004184",3886,2960,1122,398,113
"E02004185",2993,2331,980,275,62
"E02004186",5133,3309,1243,375,97
"E02004187",4859,3648,1449,444,108
"E02004188",3080,2476,1041,276,99
"E02004189",3108,2009,670,171,54
"E02004190",4464,2754,973,325,89
"E02004191",4154,2903,1328,440,154
"E02004192",3749,2598,996,264,83
"E02004193",6020,3992,1293,384,109
"E02004194",3974,2272,774,214,60
"E02004195",2232,1720,763,262,72
"E02004196",4170,2633,908,276,66
"E02004197",3585,2479,815,260,63
"E02004198",2879,2076,913,261,69
"E02004199",2591,2060,807,207,67
"E02004200",2378,1757,717,179,71
"E02004201",2690,1766,721,199,49
"E02004202",4473,2843,983,261,78
"E02004203",2750,1977,706,184,44
"E02004204",4680,3353,1332,341,92
"E02004205",3768,3046,1199,355,103
"E02004206",2506,2432,1110,381,89
"E02004207",3125,2335,896,277,86
"E02004208",3612,3130,1100,332,71
"E02004209",4248,3222,1226,376,111
"E02004210",2558,2274,1103,408,103
"E02004211",2984,2312,909,216,62
"E02004212",2927,2117,786,244,44
"E02004213",4503,2763,859,194,63
"E02004214",2446,2247,949,323,79
"E02004215",2523,1973,854,242,76
"E02004216",2331,2030,854,262,81
"E02004217",3591,2585,1106,358,81
"E02004218",2848,2093,849,239,80
"E02004219",2600,1891,752,213,56
"E02004220",2364,2130,985,356,107
"E02004221",2715,2158,939,287,92
"E02004222",2404,1984,869,342,62
"E02004223",5948,4392,1889,565,159
"E02004224",2885,2283,924,226,60
"E02004225",2493,2018,880,262,53
"E02004226",3248,2626,1040,289,75
"E02004227",4603,3412,1473,457,126
"E02004228",3084,2532,1135,299,92
"E02004229",4659,3378,1275,398,100
"E02004230",3261,2775,1175,359,81
"E02004231",3122,2209,844,248,82
"E02004232",3214,2396,929,211,60
"E02004233",5584,4229,1828,522,157
"E02004234",2744,2222,813,233,72
"E02004235",3065,2150,900,278,77
"E02004236",2664,2302,894,235,59
"E02004237",3959,2686,988,303,79
"E02004238",3017,2784,1221,304,94
"E02004239",2846,2233,869,188,58
"E02004240",2556,2087,956,387,123
"E02004241",4264,3334,1282,401,109
"E02004242",2905,2261,937,254,59
"E02004244",3744,2684,944,228,68
"E02004245",3507,2684,886,278,65
"E02004246",3550,2846,1030,265,77
"E02004247",3034,2083,724,155,58
"E02004248",2833,2763,1257,367,86
"E02004249",3229,2010,622,130,36
"E02004250",3058,2845,1291,398,113
"E02004251",2912,2181,891,243,68
"E02004252",3730,2595,1163,326,82
"E02004253",4459,3411,1347,311,96
"E02004254",5190,3590,1203,307,84
"E02004255",3036,2729,1076,310,90
"E02004256",4392,3266,1126,239,74
"E02004257",4225,3290,1162,296,84
"E02004258",4578,3729,1492,420,100
"E02004259",2961,2289,837,223,61
"E02004260",3819,2722,880,255,65
"E02004261",4659,3681,1411,406,89
"E02004262",3514,2805,1019,272,87
"E02004263",2922,1933,707,200,53
"E02004264",4004,3091,1125,316,80
"E02004265",3652,3067,1261,350,95
"E02004266",3868,2686,1059,321,75
"E02004267",2221,1764,729,187,53
"E02004268",3749,3429,1520,431,117
"E02004269",4052,3349,1393,376,94
"E02004270",3776,2652,975,250,65
"E02004271",4379,3667,1497,379,83
"E02004272",5857,4152,1527,385,114
"E02004273",3063,2591,1065,254,72
"E02004274",2525,2445,999,294,115
"E02004275",3436,2861,1028,254,64
"E02004276",2143,2098,892,279,71
"E02004278",4086,3203,1129,300,95
"E02004279",3619,2920,1068,297,75
"E02004280",3694,2993,1189,341,85
"E02004281",3275,2754,1143,372,107
"E02004282",3583,3359,1338,331,94
"E02004283",3918,3260,1293,389,124
"E02004284",3581,3371,1735,537,161
"E02004285",3102,2802,1235,397,88
"E02004286",2224,1747,706,227,55
"E02004287",2438,1982,862,218,59
"E02004288",2222,1828,821,273,70
"E02004289",3047,2791,1079,342,103
"E02004290",2616,2032,759,217,53
"E02004291",3049,2401,1097,431,130
"E02004292",3592,2715,1162,339,85
"E02004293",3857,3203,1621,620,205
"E02004294",3680,2729,1064,291,72
"E02004295",3178,2542,1068,351,103
"E02004296",3557,2851,1305,491,156
"E02004297",3566,2756,1109,325,86
"E02004298",4507,3431,1376,406,139
"E02004299",3287,2874,1355,450,126
"E02004300",2906,2683,1410,523,159
"E02004301",3889,3090,1607,690,231
"E02004302",2894,2752,1406,578,169
"E02004303",4538,3823,1746,632,188
"E02004304",3772,3113,1377,476,142
"E02004305",4683,3448,1371,500,155
"E02004306",2723,2053,876,259,77
"E02004307",2794,2183,927,347,114
"E02004308",3147,2360,872,230,60
"E02004309",2740,2158,890,297,81
"E02004310",3391,2648,1167,469,115
"E02004311",3855,3157,1419,511,151
"E02004312",3253,2722,1087,274,58
"E02004313",2926,2165,977,397,116
"E02004314",3788,1823,529,168,47
"E02004315",6931,3759,970,218,66
"E02004316",2710,2268,994,380,126
"E02004317",2988,2429,1188,514,117
"E02004318",2954,2227,906,316,79
"E02004319",3636,2597,1146,432,131
"E02004320",3911,2933,1200,378,107
"E02004321",3354,2634,1305,484,161
"E02004322",3414,2668,1561,742,217
"E02004323",3051,2600,1131,392,116
"E02004324",2449,1780,1050,353,113
"E02004325",3510,2790,1493,746,282
"E02004326",2794,2207,1071,506,135
"E02004327",1970,1725,1090,553,155
"E02004328",2974,2381,1165,495,157
"E02004329",2667,2137,1021,414,135
"E02004330",2175,1983,1077,444,141
"E02004331",2898,2294,1212,543,166
"E02004332",3157,2446,1136,429,162
"E02004333",2800,2358,1074,333,124
"E02004334",2843,2382,1184,423,147
"E02004335",3450,2544,1242,478,133
"E02004336",2424,2216,1316,548,164
"E02004337",4657,3488,1503,620,182
"E02004338",3068,2538,1116,427,133
"E02004339",3393,2351,902,261,87
"E02004340",3987,3532,1848,732,230
"E02004341",3981,3097,1142,330,97
"E02004342",2220,1835,945,377,127
"E02004343",2085,1894,1015,354,105
"E02004344",2660,2454,1203,463,151
"E02004345",5410,4409,1931,610,161
"E02004348",3232,2830,1242,392,102
"E02004349",3847,3174,1489,602,208
"E02004350",4143,3356,1524,525,118
"E02004351",2812,2324,1281,535,147
"E02004352",3459,2694,1289,506,129
"E02004353",3074,2549,1031,359,71
"E02004354",3950,3043,1340,528,151
"E02004355",2747,2245,1275,559,173
"E02004356",2940,2631,1211,436,124
"E02004357",3144,2784,1212,420,121
"E02004358",3138,2897,1374,440,135
"E02004359",3062,2756,1234,447,141
"E02004361",4000,2644,1029,325,85
"E02004362",4208,3047,1099,344,91
"E02004363",3021,2286,925,257,89
"E02004364",3755,2803,1068,354,110
"E02004365",3757,2837,1180,466,112
"E02004366",3004,2541,1115,331,88
"E02004367",2582,2342,997,256,76
"E02004368",3867,2878,1056,335,88
"E02004369",4195,3615,1479,445,118
"E02004370",3240,2697,1319,614,229
"E02004371",3101,2507,1040,362,96
"E02004372",3029,2239,1207,496,174
"E02004373",3775,3042,1301,454,145
"E02004374",3022,2670,1086,344,89
"E02004375",3504,2929,1220,412,130
"E02004376",2843,2429,1077,362,118
"E02004377",4475,3718,1440,440,133
"E02004378",3184,2821,1336,543,167
"E02004379",4034,2476,824,217,49
"E02004380",4842,3072,1030,253,67
"E02004381",4339,3294,1214,392,93
"E02004382",2977,2313,851,225,75
"E02004383",3554,2371,766,217,46
"E02004384",3436,2487,998,288,83
"E02004385",3247,2737,1189,377,110
"E02004386",2861,2322,985,320,97
"E02004387",2755,2111,794,303,77
"E02004388",3321,2640,1242,421,132
"E02004389",3919,3333,1361,380,105
"E02004390",3403,2905,1239,369,111
"E02004391",2628,2289,1056,295,86
"E02004392",4579,3041,1027,277,74
"E02004393",2664,2293,958,283,98
"E02004394",3770,2704,987,245,58
"E02004395",3055,2838,1236,359,114
"E02004396",3907,3268,1347,370,99
"E02004397",3897,2739,992,280,74
"E02004398",3895,3154,1445,573,166
"E02004399",3076,2901,1291,443,116
"E02004400",4076,3987,1681,457,111
"E02004401",2884,2952,1348,348,74
"E02004402",3176,3248,1610,528,137
"E02004403",3491,2035,673,183,44
"E02004404",3605,1968,638,141,29
"E02004405",3017,2151,682,148,31
"E02004406",3613,2453,747,190,51
"E02004407",4208,2624,793,224,50
"E02004408",3844,2908,955,252,66
"E02004409",2721,1706,556,136,21
"E02004410",4023,2734,896,212,45
"E02004411",4023,3043,1029,294,92
"E02004412",3831,2912,984,242,51
"E02004413",3633,2461,821,229,50
"E02004414",3314,2200,732,186,46
"E02004415",3395,2250,701,178,48
"E02004416",3174,2256,762,204,61
"E02004417",2787,2415,894,257,67
"E02004418",2481,2119,801,251,54
"E02004419",2591,2190,1024,366,97
"E02004420",6662,4646,1680,462,104
"E02004421",3898,3336,1445,404,114
"E02004422",5168,3797,1526,454,130
"E02004423",3174,2823,1151,309,79
"E02004424",3983,2309,661,119,33
"E02004425",3859,2458,760,205,60
"E02004426",4338,2596,876,189,50
"E02004427",4286,2619,863,235,54
"E02004428",3067,2505,920,273,86
"E02004429",3479,2742,1005,275,70
"E02004430",4310,2934,895,230,61
"E02004431",4916,3390,1025,302,86
"E02004432",3258,2211,715,197,62
"E02004433",4186,2957,1051,348,95
"E02004434",3948,2929,1105,363,127
"E02004435",4787,3261,1211,397,132
"E02004436",3417,2553,1211,531,144
"E02004437",4729,3520,1252,396,146
"E02004438",4378,3339,1257,380,119
"E02004439",4633,3326,1341,427,153
"E02004440",4575,3097,1046,354,89
"E02004441",3293,2798,1149,428,145
"E02004442",3777,3043,1204,450,138
"E02004443",5199,3441,1180,322,105
"E02004444",4739,3030,880,251,83
"E02004445",3686,2925,1100,414,131
"E02004446",3350,2474,895,231,67
"E02004447",2887,2174,713,153,44
"E02004448",3731,2773,943,228,65
"E02004449",3868,3267,1218,316,91
"E02004450",3110,2171,742,188,52
"E02004451",4669,3271,1075,297,82
"E02004452",4329,3326,1078,312,59
"E02004453",3230,2654,1085,364,83
"E02004454",4319,3375,1229,339,74
"E02004455",4070,2785,835,189,53
"E02004456",4297,3648,1352,394,104
"E02004457",5052,3741,1287,325,95
"E02004458",4964,3251,1031,216,41
"E02004459",4991,3582,1321,340,96
"E02004460",4466,3617,1188,369,97
"E02004461",2606,2061,741,262,69
"E02004462",5414,4060,1467,403,128
"E02004463",3942,2831,926,256,74
"E02004464",5152,3235,1011,282,87
"E02004465",3357,2043,696,184,61
"E02004466",4263,2664,929,267,74
"E02004467",4415,2501,913,269,88
"E02004468",6099,3219,937,228,60
"E02004469",4069,2278,680,186,48
"E02004470",6408,3647,1178,314,69
"E02004471",4431,2676,918,254,84
"E02004472",3324,2031,598,144,50
"E02004473",3668,2846,988,258,62
"E02004474",3723,2805,1035,244,70
"E02004475",3261,2280,790,228,66
"E02004476",4155,2717,902,222,60
"E02004477",2780,2186,799,224,54
"E02004478",3058,2274,929,265,76
"E02004479",3852,2795,929,290,77
"E02004480",3449,2404,825,240,58
"E02004481",2493,2428,1208,411,107
"E02004482",3511,2954,1223,454,126
"E02004483",3425,2784,1219,413,122
"E02004484",3545,2919,1320,418,127
"E02004485",5349,3248,944,233,69
"E02004486",4577,2824,832,203,47
"E02004487",3744,2615,938,237,77
"E02004488",5426,3291,936,222,74
"E02004489",5115,2968,881,239,72
"E02004490",3570,2658,1134,372,108
"E02004491",3916,2627,729,161,44
"E02004492",4922,3165,988,207,65
"E02004493",5401,3452,1021,287,92
"E02004495",3913,2798,1019,278,74
"E02004496",4501,2647,744,172,47
"E02004497",3910,2671,907,231,60
"E02004498",4721,3431,1273,351,108
"E02004499",3457,2436,754,155,35
"E02004500",4746,3143,1001,237,73
"E02004501",3540,2391,850,216,50
"E02004502",3479,2337,751,212,49
"E02004503",4155,2732,880,184,59
"E02004504",4310,2690,749,165,41
"E02004505",3070,2198,849,235,62
"E02004506",3670,2419,714,206,47
"E02004507",4846,3370,1017,311,86
"E02004508",3172,2357,760,195,52
"E02004512",5423,3966,1284,354,85
"E02004513",4505,3482,1488,523,145
"E02004514",2952,1977,638,172,43
"E02004515",5155,3245,988,192,64
"E02004516",6230,4395,1447,387,117
"E02004517",4684,3299,1094,316,85
"E02004518",4505,2561,752,183,51
"E02004519",3394,2769,999,215,68
"E02004520",5143,2875,970,316,72
"E02004521",4237,3355,1345,354,100
"E02004522",3649,2777,869,234,58
"E02004523",4878,3602,1356,418,130
"E02004524",4020,2930,933,242,77
"E02004525",3614,2992,1101,269,88
"E02004526",3087,2693,1058,274,96
"E02004527",4758,3160,969,277,71
"E02004528",4410,3001,1028,293,85
"E02004529",3815,2396,811,241,62
"E02004530",3567,2397,865,244,65
"E02004531",3772,2302,757,197,70
"E02004532",3385,2089,688,178,62
"E02004533",3441,2697,1027,310,90
"E02004534",4532,3063,1017,321,87
"E02004535",2894,1911,817,266,65
"E02004536",3235,2007,701,143,57
"E02004537",4724,3130,1135,409,130
"E02004538",5629,2996,854,202,43
"E02004539",4021,2734,850,248,71
"E02004540",3456,1785,598,146,47
"E02004541",6538,3719,1080,266,77
"E02004542",3716,2206,721,154,49
"E02004543",3929,2580,788,172,58
"E02004544",5933,3715,1115,340,78
"E02004545",3589,2713,1130,382,107
"E02004546",3830,2944,1168,350,109
"E02004547",4921,3346,1163,378,109
"E02004548",4742,3076,858,209,47
"E02004549",3708,2818,1122,351,112
"E02004550",4028,3038,1206,390,104
"E02004551",3360,2619,1136,348,125
"E02004552",3059,2297,910,239,85
"E02004553",3774,2649,990,335,96
"E02004554",3595,2757,959,299,112
"E02004555",3087,2261,793,181,52
"E02004556",3841,2568,816,229,56
"E02004557",4175,3191,1045,313,85
"E02004558",3028,2425,1022,301,70
"E02004559",3869,2762,1014,267,75
"E02004560",4076,3205,1223,388,83
"E02004561",4870,3732,1289,358,119
"E02004562",3905,3237,1248,349,109
"E02004563",2876,2356,995,281,85
"E02004564",3831,2762,1021,230,63
"E02004566",2585,1895,784,246,75
"E02004567",4092,2755,958,201,41
"E02004568",4688,2923,945,225,73
"E02004569",4096,3015,1108,302,90
"E02004570",4228,2913,1123,301,76
"E02004571",3923,2750,868,207,60
"E02004572",3767,2746,1011,290,86
"E02004573",2588,2204,1043,406,106
"E02004574",3216,2814,1328,410,92
"E02004575",5702,4123,1539,456,111
"E02004576",3907,3341,1329,382,125
"E02004577",2955,2076,713,224,65
"E02004578",2732,2767,1384,454,117
"E02004579",3396,2840,1190,339,112
"E02004580",4561,4560,2171,681,187
"E02004581",3892,3001,1124,289,82
"E02004582",2358,2504,1386,522,186
"E02004583",3671,3139,1412,467,151
"E02004584",2059,2528,1349,466,117
"E02004585",3675,3141,1525,509,162
"E02004586",3155,2913,1401,506,136
"E02004587",2871,2655,1449,576,185
"E02004588",2480,2338,1290,572,175
"E02004589",2774,2596,1288,474,143
"E02004590",2425,2855,1833,822,256
"E02004591",4342,2387,698,122,29
"E02004592",6734,4336,1478,393,96
"E02004593",4875,2926,867,211,53
"E02004594",4448,2674,831,212,42
"E02004595",8105,4814,1359,340,96
"E02004596",5794,3409,1004,276,82
"E02004597",4793,3054,888,205,56
"E02004598",5891,3465,1037,225,69
"E02004599",4098,2623,788,184,62
"E02004600",2547,2014,734,201,54
"E02004601",2994,1933,649,139,55
"E02004602",3041,2378,863,260,72
"E02004603",3629,2604,944,290,84
"E02004604",3808,2817,1095,403,113
"E02004605",2717,1906,895,262,86
"E02004606",5014,3620,1234,329,98
"E02004607",4901,3301,914,237,63
"E02004608",4560,2882,923,223,50
"E02004609",3517,2458,857,199,58
"E02004610",3690,2334,816,158,51
"E02004611",7082,3638,1078,244,65
"E02004612",4610,3300,1065,281,84
"E02004613",3569,2024,589,115,35
"E02004614",3145,1607,530,122,27
"E02004615",4131,3089,1046,307,78
"E02004616",4781,3426,1317,332,89
"E02004617",5008,3134,1027,231,67
"E02004618",3995,2274,675,161,33
"E02004619",3799,2410,687,199,51
"E02004620",4260,2941,928,213,67
"E02004621",2561,2075,875,222,82
"E02004622",3590,2511,887,243,64
"E02004623",4619,3224,1050,253,77
"E02004624",3505,2146,674,158,58
"E02004625",5137,3532,1106,290,67
"E02004626",4427,3088,1063,268,83
"E02004627",2879,2355,795,255,72
"E02004628",3371,2846,1197,322,109
"E02004629",5399,4683,1987,665,189
"E02004630",2886,2300,860,235,75
"E02004632",4598,3795,1728,547,141
"E02004633",3697,2939,1211,356,108
"E02004634",4934,4110,1599,481,135
"E02004635",3545,2485,890,258,66
"E02004636",3773,2760,897,214,50
"E02004637",4183,3069,1162,311,79
"E02004638",2909,2026,664,172,45
"E02004639",5034,3838,1594,495,126
"E02004640",3979,2986,1143,389,110
"E02004641",3288,2647,1061,286,79
"E02004642",5860,4189,1463,429,119
"E02004643",3615,2898,1167,383,118
"E02004644",4251,3167,1202,366,118
"E02004645",4572,3174,990,235,67
"E02004646",3915,3176,1377,524,116
"E02004647",2701,2124,874,283,81
"E02004648",2227,2240,892,248,61
"E02004649",3719,2549,742,182,34
"E02004650",7461,5339,1478,403,119
"E02004651",5951,3746,1140,250,61
"E02004652",3373,2234,744,192,45
"E02004653",3907,2556,878,214,52
"E02004654",5232,4177,1449,414,91
"E02004655",3470,2884,1082,325,81
"E02004656",5141,3994,1626,401,105
"E02004657",3403,2357,736,189,44
"E02004658",3279,2121,669,169,39
"E02004659",3499,2495,829,205,67
"E02004660",3284,2197,779,218,67
"E02004661",3852,3061,1150,374,83
"E02004662",3222,2210,806,205,54
"E02004663",3125,2194,818,200,48
"E02004664",3512,2586,968,254,68
"E02004665",4409,2967,970,225,58
"E02004666",5925,4286,1349,327,94
"E02004667",4661,3779,1600,465,115
"E02004668",4648,3089,1047,243,63
"E02004669",3848,2565,782,208,45
"E02004671",3649,2431,789,192,56
"E02004672",6133,4155,1464,361,85
"E02004673",3975,2496,906,242,64
"E02004674",6026,4195,1446,353,104
"E02004675",3552,2798,980,263,74
"E02004676",3950,2812,933,218,45
"E02004677",4017,2507,697,175,43
"E02004678",3880,2582,831,204,45
"E02004679",6046,3561,1013,245,67
"E02004680",4412,2612,658,138,28
"E02004681",7389,5176,1696,471,139
"E02004682",4243,2911,898,212,67
"E02004683",3780,2915,993,290,70
"E02004684",5687,3994,1201,338,74
"E02004685",3769,2816,871,257,64
"E02004686",4425,3075,967,250,54
"E02004687",3596,2761,979,269,56
"E02004688",3347,2843,1117,418,111
"E02004689",2734,2112,601,149,35
"E02004690",3897,2979,921,205,42
"E02004691",4088,2639,827,203,62
"E02004692",3408,2658,894,211,53
"E02004693",3398,2763,948,256,83
"E02004694",3958,2499,775,188,52
"E02004695",4918,3009,689,107,30
"E02004696",4098,2479,732,174,30
"E02004697",3724,2082,599,129,28
"E02004698",2882,2348,1003,236,65
"E02004699",5158,3925,1207,278,72
"E02004700",3488,2386,732,208,70
"E02004702",3689,2935,1011,267,65
"E02004703",6717,4239,1245,249,63
"E02004704",3090,2182,694,184,53
"E02004705",5155,3174,1008,260,75
"E02004706",3752,2570,775,194,47
"E02004707",5959,3432,1115,237,57
"E02004708",4840,3260,1141,302,76
"E02004709",4564,2939,933,241,55
"E02004710",3360,2261,699,191,38
"E02004712",4795,2846,812,182,49
"E02004713",3955,2825,961,202,46
